"Label","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"    Margin of Error","","±195","±198","±19","±198","±225","±71","±10","±10","±10","±10","±10","±128","±10","±69","±54","±10","±12","±71","±17","±10","±10","±10","±10","±10","±17","±19","±10","±19","±10","±10","","±195","±222","±71","±19","±128","±10","±17","","±195","±38","±8","±10","±10","±33","±189","±219","±71","±10","±128","±10","±17","±19","±10","±19","±77","","±185","±156","±115"
"    Percent","","3,659","99.6%","0.4%","99.6%","93.8%","1.4%","0.0%","0.0%","0.0%","0.0%","0.0%","4.1%","0.0%","1.4%","1.0%","0.0%","0.2%","1.2%","0.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.3%","0.4%","0.0%","0.4%","0.0%","0.0%","","3,659","94.2%","1.4%","0.4%","4.1%","0.0%","0.3%","","3,659","1.2%","0.1%","0.1%","0.0%","1.0%","98.8%","92.6%","1.4%","0.0%","4.1%","0.0%","0.3%","0.4%","0.0%","0.4%","(X)","","2,826","49.6%","50.4%"
"    Percent Margin of Error","","(X)","±0.5","±0.5","±0.5","±4.0","±1.9","±0.7","±0.7","±0.7","±0.7","±0.7","±3.5","±0.7","±1.9","±1.4","±0.7","±0.3","±1.9","±0.5","±0.7","±0.7","±0.7","±0.7","±0.7","±0.5","±0.5","±0.7","±0.5","±0.7","±0.7","","(X)","±3.9","±1.9","±0.5","±3.5","±0.7","±0.5","","(X)","±1.0","±0.2","±0.3","±0.7","±0.9","±1.0","±4.0","±1.9","±0.7","±3.5","±0.7","±0.5","±0.5","±0.7","±0.5","(X)","","(X)","±3.6","±3.6"
"Census Tract 4511.02, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,497","5,352","145","5,352","4,776","236","62","0","35","0","0","187","44","31","0","0","56","0","56","0","0","0","0","0","91","145","80","9","44","0","","5,497","4,921","316","71","231","8","95","","5,497","170","39","12","9","110","5,327","4,686","229","62","180","0","25","145","4","141","2,139","","4,463","2,244","2,219"
"    Margin of Error","","±303","±310","±103","±310","±318","±105","±66","±15","±53","±15","±15","±111","±36","±25","±15","±15","±66","±15","±76","±15","±15","±15","±15","±15","±95","±103","±96","±12","±45","±15","","±303","±298","±182","±67","±117","±14","±95","","±303","±118","±49","±20","±17","±80","±318","±331","±104","±66","±109","±15","±30","±103","±8","±103","±73","","±298","±233","±207"
"    Percent","","5,497","97.4%","2.6%","97.4%","86.9%","4.3%","1.1%","0.0%","0.6%","0.0%","0.0%","3.4%","0.8%","0.6%","0.0%","0.0%","1.0%","0.0%","1.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.7%","2.6%","1.5%","0.2%","0.8%","0.0%","","5,497","89.5%","5.7%","1.3%","4.2%","0.1%","1.7%","","5,497","3.1%","0.7%","0.2%","0.2%","2.0%","96.9%","85.2%","4.2%","1.1%","3.3%","0.0%","0.5%","2.6%","0.1%","2.6%","(X)","","4,463","50.3%","49.7%"
"    Percent Margin of Error","","(X)","±1.9","±1.9","±1.9","±3.8","±1.9","±1.2","±0.5","±1.0","±0.5","±0.5","±2.0","±0.7","±0.5","±0.5","±0.5","±1.2","±0.5","±1.4","±0.5","±0.5","±0.5","±0.5","±0.5","±1.7","±1.9","±1.7","±0.2","±0.8","±0.5","","(X)","±3.0","±3.3","±1.2","±2.1","±0.3","±1.7","","(X)","±2.1","±0.9","±0.4","±0.3","±1.5","±2.1","±3.9","±1.9","±1.2","±2.0","±0.5","±0.5","±1.9","±0.1","±1.9","(X)","","(X)","±3.6","±3.6"
"Census Tract 4511.04, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,858","3,777","81","3,777","3,612","92","0","0","0","0","0","51","0","19","7","0","17","0","8","0","0","0","0","0","22","81","50","0","31","0","","3,858","3,693","142","0","82","0","22","","3,858","33","6","0","0","27","3,825","3,599","87","0","51","0","7","81","0","81","1,350","","2,803","1,455","1,348"
"    Margin of Error","","±169","±175","±78","±175","±198","±96","±10","±10","±10","±10","±10","±47","±10","±31","±11","±10","±24","±10","±12","±10","±10","±10","±10","±10","±20","±78","±61","±10","±48","±10","","±169","±185","±127","±10","±67","±10","±20","","±169","±30","±10","±10","±10","±28","±173","±198","±96","±10","±47","±10","±11","±78","±10","±78","±44","","±149","±101","±97"
"    Percent","","3,858","97.9%","2.1%","97.9%","93.6%","2.4%","0.0%","0.0%","0.0%","0.0%","0.0%","1.3%","0.0%","0.5%","0.2%","0.0%","0.4%","0.0%","0.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.6%","2.1%","1.3%","0.0%","0.8%","0.0%","","3,858","95.7%","3.7%","0.0%","2.1%","0.0%","0.6%","","3,858","0.9%","0.2%","0.0%","0.0%","0.7%","99.1%","93.3%","2.3%","0.0%","1.3%","0.0%","0.2%","2.1%","0.0%","2.1%","(X)","","2,803","51.9%","48.1%"
"    Percent Margin of Error","","(X)","±2.0","±2.0","±2.0","±3.8","±2.5","±0.6","±0.6","±0.6","±0.6","±0.6","±1.2","±0.6","±0.8","±0.3","±0.6","±0.6","±0.6","±0.3","±0.6","±0.6","±0.6","±0.6","±0.6","±0.5","±2.0","±1.6","±0.6","±1.2","±0.6","","(X)","±2.9","±3.2","±0.6","±1.7","±0.6","±0.5","","(X)","±0.8","±0.3","±0.6","±0.6","±0.7","±0.8","±3.8","±2.5","±0.6","±1.2","±0.6","±0.3","±2.0","±0.6","±2.0","(X)","","(X)","±2.3","±2.3"
"Census Tract 4511.05, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,920","4,701","219","4,701","3,740","347","7","0","0","0","0","594","282","144","0","0","41","102","25","0","0","0","0","0","13","219","34","58","127","0","","4,920","3,959","381","65","721","0","13","","4,920","43","0","13","30","0","4,877","3,723","334","7","594","0","0","219","0","219","2,534","","3,243","1,707","1,536"
"    Margin of Error","","±403","±410","±153","±410","±419","±301","±12","±10","±10","±10","±10","±253","±158","±132","±10","±10","±65","±165","±26","±10","±10","±10","±10","±10","±22","±153","±61","±63","±140","±10","","±403","±428","±307","±65","±288","±10","±22","","±403","±41","±10","±21","±35","±10","±402","±420","±299","±12","±253","±10","±10","±153","±10","±153","±125","","±343","±238","±215"
"    Percent","","4,920","95.5%","4.5%","95.5%","76.0%","7.1%","0.1%","0.0%","0.0%","0.0%","0.0%","12.1%","5.7%","2.9%","0.0%","0.0%","0.8%","2.1%","0.5%","0.0%","0.0%","0.0%","0.0%","0.0%","0.3%","4.5%","0.7%","1.2%","2.6%","0.0%","","4,920","80.5%","7.7%","1.3%","14.7%","0.0%","0.3%","","4,920","0.9%","0.0%","0.3%","0.6%","0.0%","99.1%","75.7%","6.8%","0.1%","12.1%","0.0%","0.0%","4.5%","0.0%","4.5%","(X)","","3,243","52.6%","47.4%"
"    Percent Margin of Error","","(X)","±3.1","±3.1","±3.1","±7.3","±5.9","±0.2","±0.5","±0.5","±0.5","±0.5","±5.1","±3.2","±2.7","±0.5","±0.5","±1.3","±3.4","±0.5","±0.5","±0.5","±0.5","±0.5","±0.5","±0.4","±3.1","±1.2","±1.3","±2.8","±0.5","","(X)","±7.2","±6.0","±1.3","±5.8","±0.5","±0.4","","(X)","±0.8","±0.5","±0.4","±0.7","±0.5","±0.8","±7.3","±5.9","±0.2","±5.1","±0.5","±0.5","±3.1","±0.5","±3.1","(X)","","(X)","±4.6","±4.6"
"Census Tract 4513, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","7,555","7,271","284","7,271","6,718","299","0","0","0","0","0","254","244","0","0","0","10","0","0","0","0","0","0","0","0","284","110","18","68","0","","7,555","6,926","485","18","398","55","12","","7,555","105","28","1","0","76","7,450","6,626","298","0","254","0","0","272","0","272","2,963","","5,591","2,838","2,753"
"    Margin of Error","","±302","±278","±257","±278","±388","±247","±15","±15","±15","±15","±15","±115","±124","±15","±15","±15","±16","±15","±15","±15","±15","±15","±15","±15","±15","±257","±165","±27","±74","±15","","±302","±365","±391","±27","±139","±81","±20","","±302","±128","±46","±2","±15","±117","±337","±399","±247","±15","±115","±15","±15","±255","±15","±255","±102","","±249","±224","±165"
"    Percent","","7,555","96.2%","3.8%","96.2%","88.9%","4.0%","0.0%","0.0%","0.0%","0.0%","0.0%","3.4%","3.2%","0.0%","0.0%","0.0%","0.1%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","3.8%","1.5%","0.2%","0.9%","0.0%","","7,555","91.7%","6.4%","0.2%","5.3%","0.7%","0.2%","","7,555","1.4%","0.4%","0.0%","0.0%","1.0%","98.6%","87.7%","3.9%","0.0%","3.4%","0.0%","0.0%","3.6%","0.0%","3.6%","(X)","","5,591","50.8%","49.2%"
"    Percent Margin of Error","","(X)","±3.3","±3.3","±3.3","±5.2","±3.3","±0.3","±0.3","±0.3","±0.3","±0.3","±1.5","±1.7","±0.3","±0.3","±0.3","±0.2","±0.3","±0.3","±0.3","±0.3","±0.3","±0.3","±0.3","±0.3","±3.3","±2.2","±0.4","±1.0","±0.3","","(X)","±3.9","±5.1","±0.4","±1.8","±1.1","±0.3","","(X)","±1.7","±0.6","±0.1","±0.3","±1.6","±1.7","±5.2","±3.3","±0.3","±1.5","±0.3","±0.3","±3.3","±0.3","±3.3","(X)","","(X)","±2.7","±2.7"
"Census Tract 4520, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,750","5,654","96","5,654","5,556","8","0","0","0","0","0","89","23","48","0","0","0","18","0","0","0","0","0","0","1","96","13","15","68","0","","5,750","5,652","21","15","157","0","1","","5,750","49","10","0","0","39","5,701","5,523","8","0","89","0","0","81","0","81","2,544","","4,459","2,232","2,227"
"    Margin of Error","","±18","±90","±89","±90","±139","±9","±15","±15","±15","±15","±15","±75","±37","±63","±15","±15","±15","±29","±15","±15","±15","±15","±15","±15","±4","±89","±22","±23","±80","±15","","±18","±77","±26","±23","±132","±15","±4","","±18","±47","±16","±15","±15","±44","±51","±144","±9","±15","±75","±15","±15","±85","±15","±85","±223","","±186","±182","±172"
"    Percent","","5,750","98.3%","1.7%","98.3%","96.6%","0.1%","0.0%","0.0%","0.0%","0.0%","0.0%","1.5%","0.4%","0.8%","0.0%","0.0%","0.0%","0.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.7%","0.2%","0.3%","1.2%","0.0%","","5,750","98.3%","0.4%","0.3%","2.7%","0.0%","0.0%","","5,750","0.9%","0.2%","0.0%","0.0%","0.7%","99.1%","96.1%","0.1%","0.0%","1.5%","0.0%","0.0%","1.4%","0.0%","1.4%","(X)","","4,459","50.1%","49.9%"
"    Percent Margin of Error","","(X)","±1.5","±1.5","±1.5","±2.4","±0.2","±0.4","±0.4","±0.4","±0.4","±0.4","±1.3","±0.6","±1.1","±0.4","±0.4","±0.4","±0.5","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.1","±1.5","±0.4","±0.4","±1.4","±0.4","","(X)","±1.3","±0.5","±0.4","±2.3","±0.4","±0.1","","(X)","±0.8","±0.3","±0.4","±0.4","±0.8","±0.8","±2.5","±0.2","±0.4","±1.3","±0.4","±0.4","±1.5","±0.4","±1.5","(X)","","(X)","±3.4","±3.4"
"Census Tract 4530.03, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,920","1,912","8","1,912","1,869","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","3","0","0","","1,920","1,877","48","3","0","0","0","","1,920","0","0","0","0","0","1,920","1,869","43","0","0","0","0","8","0","8","798","","1,561","775","786"
"    Margin of Error","","±157","±156","±10","±156","±168","±48","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±8","±6","±10","±10","","±157","±169","±49","±6","±10","±10","±10","","±157","±10","±10","±10","±10","±10","±157","±168","±48","±10","±10","±10","±10","±10","±10","±10","±51","","±140","±95","±72"
"    Percent","","1,920","99.6%","0.4%","99.6%","97.3%","2.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.4%","0.3%","0.2%","0.0%","0.0%","","1,920","97.8%","2.5%","0.2%","0.0%","0.0%","0.0%","","1,920","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","97.3%","2.2%","0.0%","0.0%","0.0%","0.0%","0.4%","0.0%","0.4%","(X)","","1,561","49.6%","50.4%"
"    Percent Margin of Error","","(X)","±0.5","±0.5","±0.5","±2.5","±2.5","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±0.5","±0.4","±0.3","±1.3","±1.3","","(X)","±2.5","±2.6","±0.3","±1.3","±1.3","±1.3","","(X)","±1.3","±1.3","±1.3","±1.3","±1.3","±1.3","±2.5","±2.5","±1.3","±1.3","±1.3","±1.3","±0.5","±1.3","±0.5","(X)","","(X)","±3.0","±3.0"
"Census Tract 4530.04, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","6,708","6,288","420","6,288","5,719","337","1","1","0","0","0","231","96","49","0","13","19","0","54","0","0","0","0","0","0","420","156","0","182","0","","6,708","6,139","575","1","495","0","0","","6,708","267","0","170","0","97","6,441","5,591","198","1","231","0","0","420","0","420","3,406","","5,295","2,516","2,779"
"    Margin of Error","","±340","±414","±284","±414","±433","±218","±2","±2","±15","±15","±15","±121","±91","±49","±15","±21","±22","±15","±89","±15","±15","±15","±15","±15","±15","±284","±174","±15","±211","±15","","±340","±389","±300","±2","±239","±15","±15","","±340","±309","±15","±171","±15","±146","±389","±460","±111","±2","±121","±15","±15","±284","±15","±284","±185","","±375","±212","±306"
"    Percent","","6,708","93.7%","6.3%","93.7%","85.3%","5.0%","0.0%","0.0%","0.0%","0.0%","0.0%","3.4%","1.4%","0.7%","0.0%","0.2%","0.3%","0.0%","0.8%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","6.3%","2.3%","0.0%","2.7%","0.0%","","6,708","91.5%","8.6%","0.0%","7.4%","0.0%","0.0%","","6,708","4.0%","0.0%","2.5%","0.0%","1.4%","96.0%","83.3%","3.0%","0.0%","3.4%","0.0%","0.0%","6.3%","0.0%","6.3%","(X)","","5,295","47.5%","52.5%"
"    Percent Margin of Error","","(X)","±4.2","±4.2","±4.2","±5.0","±3.2","±0.1","±0.1","±0.4","±0.4","±0.4","±1.8","±1.4","±0.7","±0.4","±0.3","±0.3","±0.4","±1.3","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±4.2","±2.6","±0.4","±3.1","±0.4","","(X)","±3.5","±4.4","±0.1","±3.5","±0.4","±0.4","","(X)","±4.6","±0.4","±2.5","±0.4","±2.2","±4.6","±5.8","±1.7","±0.1","±1.8","±0.4","±0.4","±4.2","±0.4","±4.2","(X)","","(X)","±3.4","±3.4"
"Census Tract 4550, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,505","1,491","14","1,491","1,472","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","3","7","4","0","","1,505","1,486","22","7","4","0","0","","1,505","2","0","2","0","0","1,503","1,470","19","0","0","0","0","14","0","14","693","","1,235","626","609"
"    Margin of Error","","±77","±81","±18","±81","±81","±17","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±18","±5","±16","±5","±10","","±77","±77","±18","±16","±5","±10","±10","","±77","±4","±10","±4","±10","±10","±76","±80","±17","±10","±10","±10","±10","±18","±10","±18","±27","","±67","±59","±33"
"    Percent","","1,505","99.1%","0.9%","99.1%","97.8%","1.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.9%","0.2%","0.5%","0.3%","0.0%","","1,505","98.7%","1.5%","0.5%","0.3%","0.0%","0.0%","","1,505","0.1%","0.0%","0.1%","0.0%","0.0%","99.9%","97.7%","1.3%","0.0%","0.0%","0.0%","0.0%","0.9%","0.0%","0.9%","(X)","","1,235","50.7%","49.3%"
"    Percent Margin of Error","","(X)","±1.2","±1.2","±1.2","±1.7","±1.1","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.6","±1.2","±0.4","±1.1","±0.3","±1.6","","(X)","±1.1","±1.2","±1.1","±0.3","±1.6","±1.6","","(X)","±0.2","±1.6","±0.2","±1.6","±1.6","±0.2","±1.7","±1.1","±1.6","±1.6","±1.6","±1.6","±1.2","±1.6","±1.2","(X)","","(X)","±2.7","±2.7"
"Census Tract 4560.01, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,960","3,941","19","3,941","3,760","0","27","0","0","0","0","124","73","51","0","0","0","0","0","0","0","0","0","0","30","19","0","6","13","0","","3,960","3,779","0","33","137","0","30","","3,960","70","0","19","0","51","3,890","3,697","0","27","124","0","23","19","0","19","1,537","","2,785","1,428","1,357"
"    Margin of Error","","±234","±238","±23","±238","±254","±10","±39","±10","±10","±10","±10","±107","±80","±77","±10","±10","±10","±10","±10","±10","±10","±10","±10","±10","±41","±23","±10","±10","±20","±10","","±234","±250","±10","±40","±109","±10","±41","","±234","±81","±10","±29","±10","±77","±250","±267","±10","±39","±107","±10","±38","±23","±10","±23","±73","","±143","±103","±89"
"    Percent","","3,960","99.5%","0.5%","99.5%","94.9%","0.0%","0.7%","0.0%","0.0%","0.0%","0.0%","3.1%","1.8%","1.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.8%","0.5%","0.0%","0.2%","0.3%","0.0%","","3,960","95.4%","0.0%","0.8%","3.5%","0.0%","0.8%","","3,960","1.8%","0.0%","0.5%","0.0%","1.3%","98.2%","93.4%","0.0%","0.7%","3.1%","0.0%","0.6%","0.5%","0.0%","0.5%","(X)","","2,785","51.3%","48.7%"
"    Percent Margin of Error","","(X)","±0.6","±0.6","±0.6","±2.9","±0.6","±1.0","±0.6","±0.6","±0.6","±0.6","±2.7","±2.0","±2.0","±0.6","±0.6","±0.6","±0.6","±0.6","±0.6","±0.6","±0.6","±0.6","±0.6","±1.0","±0.6","±0.6","±0.2","±0.5","±0.6","","(X)","±2.9","±0.6","±1.0","±2.8","±0.6","±1.0","","(X)","±2.1","±0.6","±0.7","±0.6","±1.9","±2.1","±3.5","±0.6","±1.0","±2.7","±0.6","±0.9","±0.6","±0.6","±0.6","(X)","","(X)","±2.3","±2.3"
"Census Tract 4560.03, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","6,895","6,893","2","6,893","5,772","75","0","0","0","0","0","1,046","915","90","0","0","0","0","41","0","0","0","0","0","0","2","0","0","0","2","","6,895","5,772","77","2","1,046","0","0","","6,895","35","0","11","0","24","6,860","5,737","75","0","1,046","0","0","2","0","2","2,698","","4,488","2,041","2,447"
"    Margin of Error","","±317","±317","±4","±317","±334","±97","±15","±15","±15","±15","±15","±222","±232","±148","±15","±15","±15","±15","±67","±15","±15","±15","±15","±15","±15","±4","±15","±15","±15","±4","","±317","±334","±96","±4","±222","±15","±15","","±317","±43","±15","±18","±15","±41","±296","±319","±97","±15","±222","±15","±15","±4","±15","±4","±124","","±283","±180","±208"
"    Percent","","6,895","100.0%","0.0%","100.0%","83.7%","1.1%","0.0%","0.0%","0.0%","0.0%","0.0%","15.2%","13.3%","1.3%","0.0%","0.0%","0.0%","0.0%","0.6%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","6,895","83.7%","1.1%","0.0%","15.2%","0.0%","0.0%","","6,895","0.5%","0.0%","0.2%","0.0%","0.3%","99.5%","83.2%","1.1%","0.0%","15.2%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","4,488","45.5%","54.5%"
"    Percent Margin of Error","","(X)","±0.1","±0.1","±0.1","±3.2","±1.4","±0.4","±0.4","±0.4","±0.4","±0.4","±3.1","±3.2","±2.2","±0.4","±0.4","±0.4","±0.4","±1.0","±0.4","±0.4","±0.4","±0.4","±0.4","±0.4","±0.1","±0.4","±0.4","±0.4","±0.1","","(X)","±3.2","±1.4","±0.1","±3.1","±0.4","±0.4","","(X)","±0.6","±0.4","±0.3","±0.4","±0.6","±0.6","±3.3","±1.4","±0.4","±3.1","±0.4","±0.4","±0.1","±0.4","±0.1","(X)","","(X)","±2.9","±2.9"
"Census Tract 4560.04, Allegheny County, Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,759","4,684","75","4,684","4,267","77","22","0","0","0","0","318","276","10","4","0","0","0","28","0","0","0","0","0","0","75","29","46","0","0","","4,759","4,342","106","68","318","0","0","","4,759","117","99","0","0","18","4,642","4,172","77","0","318","0","0","75","0","75","2,250","","3,660","1,411","2,249"
"    Margin of Error","","±248","±243","±57","±243","±301","±64","±36","±10","±10","±10","±10","±200","±191","±21","±10","±10","±10","±10","±45","±10","±10","±10","±10","±10","±10","±57","±45","±45","±10","±10","","±248","±298","±98","±67","±200","±10","±10","","±248","±92","±85","±10","±10","±25","±238","±301","±64","±10","±200","±10","±10","±57","±10","±57","±123","","±242","±165","±201"
"    Percent","","4,759","98.4%","1.6%","98.4%","89.7%","1.6%","0.5%","0.0%","0.0%","0.0%","0.0%","6.7%","5.8%","0.2%","0.1%","0.0%","0.0%","0.0%","0.6%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.6%","0.6%","1.0%","0.0%","0.0%","","4,759","91.2%","2.2%","1.4%","6.7%","0.0%","0.0%","","4,759","2.5%","2.1%","0.0%","0.0%","0.4%","97.5%","87.7%","1.6%","0.0%","6.7%","0.0%","0.0%","1.6%","0.0%","1.6%","(X)","","3,660","38.6%","61.4%"
